customer_id,gross_revenue,recency_days,qty_invoices,qty_prod_purchased,range_of_products,avg_ticket,frequency,qty_returns,avg_qty_products_purchased,week_day,month,recency_score,frequency_score,monetary_score,rfm_score,cluster
12873,374.0,282,1,128,4,93.5,1.0,0.0,128.0,1.0,2.0,1,4,2,142,about_to_sleep
17923,207.50000000000003,282,1,50,1,207.50000000000003,1.0,0.0,50.0,1.0,2.0,1,4,1,141,about_to_sleep
16217,266.45000000000005,235,2,77,12,22.20416666666667,0.041666666666666664,15.0,38.5,1.0,2.0,1,3,2,132,about_to_sleep
17738,1690.65,19,4,1005,93,18.179032258064517,0.015151515151515152,2.0,251.25,2.0,7.0,4,1,4,414,new_customers
17426,4977.26,8,6,3046,267,18.641423220973785,0.02181818181818182,12.0,507.6666666666667,3.0,6.0,5,2,5,525,new_customers
16957,416.64,239,2,172,16,26.04,0.046511627906976744,0.0,86.0,2.0,3.0,1,3,2,132,about_to_sleep
16571,1022.91,26,3,1039,66,15.498636363636363,0.01171875,63.0,346.3333333333333,2.0,3.0,4,1,4,414,new_customers
14483,137.1,281,1,97,9,15.233333333333333,1.0,2.0,97.0,2.0,3.0,1,4,1,141,about_to_sleep
15087,306.94,281,1,470,15,20.462666666666667,1.0,0.0,470.0,2.0,3.0,1,4,2,142,about_to_sleep
16709,3029.87,84,5,851,79,38.35278481012658,0.025252525252525252,0.0,170.2,0.0,5.0,2,2,5,225,hibernating
17856,911.15,1,4,458,12,75.92916666666666,0.014234875444839857,16.0,114.5,2.0,3.0,5,1,4,514,new_customers
15053,693.95,4,3,984,69,10.057246376811595,0.01079136690647482,0.0,328.0,1.0,3.0,5,1,3,513,new_customers
18218,601.27,211,2,497,17,35.36882352941176,0.028169014084507043,38.0,248.5,2.0,3.0,1,2,3,123,about_to_sleep
16159,348.2,281,1,236,14,24.87142857142857,1.0,0.0,236.0,2.0,3.0,1,4,2,142,about_to_sleep
17995,76.1,281,1,133,2,38.05,1.0,0.0,133.0,2.0,3.0,1,4,1,141,about_to_sleep
17374,495.77,218,2,85,28,17.706071428571427,0.03125,0.0,42.5,2.0,3.0,1,3,3,133,about_to_sleep
17789,225.9,281,1,74,14,16.135714285714286,1.0,0.0,74.0,2.0,3.0,1,4,1,141,about_to_sleep
17416,6838.34,29,7,4266,267,25.61176029962547,0.02766798418972332,36.0,609.4285714285714,2.0,5.0,4,2,5,425,new_customers
17652,4392.08,25,12,2363,237,18.53198312236287,0.04669260700389105,30.0,196.91666666666666,2.0,10.0,4,3,5,435,potential_loyalists
13476,1084.82,178,2,413,55,19.724,0.019230769230769232,3.0,206.5,0.0,3.0,2,2,4,224,hibernating
12817,126.03999999999999,281,1,52,3,42.01333333333333,1.0,0.0,52.0,2.0,3.0,1,4,1,141,about_to_sleep
17700,2485.14,16,4,1256,139,17.878705035971223,0.015037593984962405,5.0,314.0,0.0,3.0,4,1,5,415,new_customers
15393,231.86,16,2,150,12,19.32166666666667,0.007518796992481203,0.0,75.0,1.0,3.0,4,1,1,411,new_customers
13014,2398.28,10,10,665,81,29.608395061728398,0.03676470588235294,21.0,66.5,2.0,11.0,5,3,5,535,potential_loyalists
17508,387.31,280,1,289,22,17.605,1.0,0.0,289.0,3.0,3.0,1,4,2,142,about_to_sleep
13931,1217.73,95,2,713,57,21.363684210526316,0.010752688172043012,4.0,356.5,3.0,3.0,2,1,4,214,hibernating
12541,841.18,29,3,675,49,17.166938775510204,0.011904761904761904,0.0,225.0,2.0,3.0,4,1,3,413,new_customers
13382,222.99,280,1,131,15,14.866000000000001,1.0,0.0,131.0,3.0,3.0,1,4,1,141,about_to_sleep
15220,1723.88,51,6,1357,112,15.391785714285716,0.02608695652173913,16.0,226.16666666666666,2.0,3.0,3,2,4,324,hibernating
14570,218.06,280,2,95,29,7.519310344827586,2.0,0.0,47.5,3.0,3.0,1,5,1,151,about_to_sleep
14447,1163.23,18,5,571,70,16.617571428571427,0.019011406844106463,0.0,114.2,2.0,10.0,4,2,4,424,new_customers
13557,584.06,28,2,546,34,17.178235294117645,0.007905138339920948,0.0,273.0,3.0,3.0,4,1,3,413,new_customers
16449,653.79,197,2,341,37,17.669999999999998,0.023809523809523808,8.0,170.5,2.0,3.0,1,2,3,123,about_to_sleep
12755,17.549999999999997,280,1,3,3,5.849999999999999,1.0,625.0,3.0,3.0,3.0,1,4,1,141,about_to_sleep
12547,151.79999999999998,197,2,132,6,25.299999999999997,0.023809523809523808,0.0,66.0,2.0,3.0,1,2,1,121,about_to_sleep
17325,96.8,280,1,60,6,16.133333333333333,1.0,0.0,60.0,3.0,3.0,1,4,1,141,about_to_sleep
14995,231.98000000000002,38,2,102,60,3.866333333333334,0.00823045267489712,0.0,51.0,0.0,3.0,3,1,1,311,hibernating
16414,126.25,21,2,27,7,18.035714285714285,0.007692307692307693,0.0,13.5,3.0,3.0,4,1,1,411,new_customers
15681,551.06,183,3,358,26,21.194615384615382,0.030612244897959183,260.0,119.33333333333333,2.0,6.0,1,2,3,123,about_to_sleep
14670,392.86,280,2,326,123,3.1939837398373987,2.0,0.0,163.0,3.0,3.0,1,5,2,152,about_to_sleep
15675,323.69,81,3,527,21,15.413809523809524,0.015,0.0,175.66666666666666,2.0,3.0,2,1,2,212,hibernating
12584,1252.5,3,8,236,55,22.772727272727273,0.02877697841726619,62.0,29.5,0.0,10.0,5,2,4,524,new_customers
17535,164.4,280,1,136,13,12.646153846153847,1.0,0.0,136.0,3.0,3.0,1,4,1,141,about_to_sleep
15400,666.7,92,5,360,11,60.60909090909092,0.026737967914438502,30.0,72.0,1.0,8.0,2,2,3,223,about_to_sleep
14903,2682.58,21,5,1450,341,7.866803519061583,0.01937984496124031,45.0,290.0,5.0,3.0,4,2,5,425,new_customers
14499,808.44,26,3,496,190,4.254947368421053,0.011857707509881422,0.0,165.33333333333334,5.0,3.0,4,1,3,413,new_customers
18211,600.07,25,5,359,42,14.287380952380953,0.01968503937007874,0.0,71.8,2.0,3.0,4,2,3,423,new_customers
14504,673.26,47,4,308,107,6.2921495327102805,0.017241379310344827,0.0,77.0,5.0,3.0,3,1,3,313,hibernating
15572,2533.42,4,7,1213,212,11.950094339622641,0.025454545454545455,0.0,173.28571428571428,6.0,3.0,5,2,5,525,new_customers
17107,10507.48,33,6,4626,414,25.38038647342995,0.024390243902439025,300.0,771.0,5.0,11.0,3,2,5,325,hibernating
14247,136.76999999999998,278,1,47,20,6.838499999999999,1.0,0.0,47.0,5.0,3.0,1,4,1,141,about_to_sleep
15554,217.2,277,1,74,14,15.514285714285714,1.0,0.0,74.0,6.0,3.0,1,4,1,141,about_to_sleep
14915,224.07999999999998,91,2,100,11,20.37090909090909,0.0106951871657754,7.0,50.0,3.0,3.0,2,1,1,211,hibernating
16136,709.38,59,3,440,37,19.172432432432434,0.0136986301369863,0.0,146.66666666666666,0.0,3.0,3,1,3,313,hibernating
18280,180.60000000000002,277,1,45,10,18.060000000000002,1.0,0.0,45.0,6.0,3.0,1,4,1,141,about_to_sleep
12614,315.6,277,1,76,20,15.780000000000001,1.0,0.0,76.0,6.0,3.0,1,4,2,142,about_to_sleep
13344,2511.69,67,3,952,116,21.6525,0.014218009478672985,0.0,317.3333333333333,6.0,10.0,3,1,5,315,hibernating
16621,813.48,51,4,302,29,28.05103448275862,0.01762114537444934,0.0,75.5,1.0,3.0,3,2,3,323,promising
16225,1096.32,44,5,493,134,8.181492537313432,0.021367521367521368,0.0,98.6,1.0,3.0,3,2,4,324,hibernating
14214,969.58,30,5,727,65,14.916615384615385,0.020161290322580645,3.0,145.4,1.0,3.0,4,2,4,424,new_customers
14012,328.8,277,1,160,11,29.89090909090909,1.0,0.0,160.0,6.0,3.0,1,4,2,142,about_to_sleep
16356,203.07000000000002,197,3,87,29,7.002413793103449,0.037037037037037035,1.0,29.0,0.0,3.0,1,3,1,131,about_to_sleep
17654,117.55,277,1,41,22,5.343181818181818,1.0,0.0,41.0,6.0,3.0,1,4,1,141,about_to_sleep
15026,469.0,80,3,285,61,7.688524590163935,0.015151515151515152,0.0,95.0,0.0,3.0,2,1,3,213,hibernating
16517,162.7,277,1,96,17,9.570588235294117,1.0,0.0,96.0,6.0,3.0,1,4,1,141,about_to_sleep
14817,1010.34,200,2,653,61,16.562950819672132,0.02564102564102564,0.0,326.5,6.0,3.0,1,2,4,124,hibernating
17092,1774.03,50,4,1130,124,14.306693548387097,0.017543859649122806,0.0,282.5,0.0,3.0,3,1,4,314,hibernating
16242,3560.06,8,7,1965,290,12.276068965517242,0.025925925925925925,1.0,280.7142857142857,6.0,11.0,5,2,5,525,new_customers
15869,149.64,277,2,175,15,9.975999999999999,2.0,0.0,87.5,6.0,3.0,1,5,1,151,about_to_sleep
17817,387.68,4,3,67,33,11.747878787878788,0.010948905109489052,0.0,22.333333333333332,6.0,3.0,5,1,2,512,new_customers
15834,2090.2,70,4,959,267,7.8284644194756545,0.019230769230769232,4.0,239.75,6.0,3.0,3,2,5,325,hibernating
15234,197.0,276,1,196,14,14.071428571428571,1.0,0.0,196.0,0.0,3.0,1,4,1,141,about_to_sleep
15764,3145.97,107,5,1999,171,18.397485380116958,0.029411764705882353,14.0,399.8,1.0,6.0,2,2,5,225,hibernating
15806,784.58,46,3,602,31,25.309032258064516,0.012987012987012988,0.0,200.66666666666666,0.0,3.0,3,1,3,313,hibernating
15819,1905.45,49,4,1357,123,15.491463414634147,0.017543859649122806,0.0,339.25,0.0,3.0,3,1,4,314,hibernating
14586,134.16,276,1,236,11,12.196363636363635,1.0,208.0,236.0,0.0,3.0,1,4,1,141,about_to_sleep
15944,325.1,276,1,50,6,54.18333333333334,1.0,0.0,50.0,0.0,3.0,1,4,2,142,about_to_sleep
13340,10736.48,45,7,5770,134,80.12298507462687,0.03017241379310345,0.0,824.2857142857143,0.0,7.0,3,2,5,325,hibernating
16917,391.52,276,1,232,9,43.50222222222222,1.0,0.0,232.0,0.0,3.0,1,4,2,142,about_to_sleep
14407,2062.18,107,5,1409,69,29.886666666666663,0.029411764705882353,3.0,281.8,1.0,7.0,2,2,5,225,hibernating
13908,2160.65,79,4,1415,112,19.291517857142857,0.020202020202020204,8.0,353.75,0.0,3.0,2,2,5,225,hibernating
12758,2791.59,116,2,2135,97,28.779278350515465,0.012422360248447204,0.0,1067.5,0.0,3.0,2,1,5,215,hibernating
13975,2403.94,31,6,1679,324,7.419567901234568,0.024390243902439025,7.0,279.8333333333333,0.0,11.0,4,2,5,425,new_customers
14730,1897.57,1,8,1078,462,4.107294372294372,0.028985507246376812,0.0,134.75,1.0,3.0,5,2,4,524,new_customers
12623,269.1,276,1,189,17,15.829411764705883,1.0,0.0,189.0,0.0,3.0,1,4,2,142,about_to_sleep
14367,8808.17,8,14,4269,496,17.758407258064516,0.05204460966542751,28.0,304.92857142857144,1.0,11.0,5,3,5,535,potential_loyalists
13373,3312.25,60,3,1651,158,20.963607594936708,0.013824884792626729,0.0,550.3333333333334,6.0,3.0,3,1,5,315,hibernating
16712,3611.31,9,11,1730,438,8.245,0.041044776119402986,0.0,157.27272727272728,0.0,11.0,5,3,5,535,potential_loyalists
17639,108.5,276,1,49,7,15.5,1.0,0.0,49.0,0.0,3.0,1,4,1,141,about_to_sleep
16426,1863.76,2,10,1215,353,5.279773371104816,0.03636363636363636,0.0,121.5,3.0,11.0,5,3,4,534,potential_loyalists
16495,648.26,3,3,328,88,7.366590909090909,0.010948905109489052,0.0,109.33333333333333,0.0,3.0,5,1,3,513,new_customers
14336,1614.91,16,4,1759,90,17.943444444444445,0.01532567049808429,0.0,439.75,1.0,5.0,4,1,4,414,new_customers
14507,1352.88,23,6,582,93,14.54709677419355,0.023622047244094488,12.0,97.0,0.0,3.0,4,2,4,424,new_customers
12759,1411.44,52,3,894,92,15.341739130434783,0.013392857142857142,0.0,298.0,0.0,3.0,3,1,4,314,hibernating
17049,5486.53,2,9,2653,307,17.871433224755698,0.032846715328467155,7.0,294.77777777777777,6.0,5.0,5,3,5,535,potential_loyalists
15206,420.29999999999995,10,4,162,9,46.699999999999996,0.015037593984962405,0.0,40.5,0.0,3.0,5,1,2,512,new_customers
14013,473.02,110,3,462,34,13.91235294117647,0.018072289156626505,0.0,154.0,5.0,3.0,2,2,3,223,about_to_sleep
14645,597.09,156,2,381,30,19.903000000000002,0.016666666666666666,0.0,190.5,1.0,3.0,2,1,3,213,hibernating
15071,982.07,93,2,269,26,37.77192307692308,0.01092896174863388,0.0,134.5,1.0,3.0,2,1,4,214,hibernating
14112,2607.8,22,6,1516,145,17.984827586206897,0.023622047244094488,43.0,252.66666666666666,3.0,5.0,4,2,5,425,new_customers
13026,956.4,1,5,1596,39,24.52307692307692,0.01818181818181818,34.0,319.2,0.0,3.0,5,2,4,524,new_customers
12881,298.0,275,1,21,7,42.57142857142857,1.0,0.0,21.0,1.0,3.0,1,4,2,142,about_to_sleep
17864,554.85,12,3,706,90,6.165,0.011363636363636364,0.0,235.33333333333334,5.0,3.0,5,1,3,513,new_customers
14936,8050.62,33,8,4065,360,22.362833333333334,0.03292181069958848,2.0,508.125,1.0,10.0,3,3,5,335,need_attention
17138,380.5,275,1,126,24,15.854166666666666,1.0,0.0,126.0,1.0,3.0,1,4,2,142,about_to_sleep
16572,970.0,127,3,524,55,17.636363636363637,0.020134228187919462,2.0,174.66666666666666,1.0,3.0,2,2,4,224,hibernating
14165,120.44,275,1,53,24,5.0183333333333335,1.0,0.0,53.0,1.0,3.0,1,4,1,141,about_to_sleep
15367,1877.59,57,4,1057,95,19.764105263157894,0.0182648401826484,2.0,264.25,2.0,10.0,3,2,4,324,hibernating
14291,3843.45,1,11,2745,235,16.35510638297872,0.04,1.0,249.54545454545453,2.0,6.0,5,3,5,535,potential_loyalists
15632,2935.5099999999998,15,8,1941,149,19.70140939597315,0.03076923076923077,60.0,242.625,2.0,3.0,4,3,5,435,potential_loyalists
14297,1275.6299999999999,17,4,859,60,21.260499999999997,0.015503875968992248,4.0,214.75,0.0,10.0,4,1,4,414,new_customers
13899,388.52,16,2,156,19,20.448421052631577,0.007722007722007722,0.0,78.0,1.0,3.0,4,1,2,412,new_customers
16471,223.95000000000002,274,1,141,13,17.22692307692308,1.0,0.0,141.0,2.0,3.0,1,4,1,141,about_to_sleep
18183,568.97,227,2,353,33,17.241515151515152,0.041666666666666664,9.0,176.5,0.0,3.0,1,3,3,133,about_to_sleep
14603,660.0,274,1,400,2,330.0,1.0,0.0,400.0,2.0,3.0,1,4,3,143,about_to_sleep
18173,2106.84,86,4,1220,31,67.9625806451613,0.021164021164021163,0.0,305.0,0.0,3.0,2,2,5,225,hibernating
14854,2680.39,78,7,1760,122,21.970409836065574,0.03553299492385787,10.0,251.42857142857142,2.0,3.0,2,3,5,235,cant_lose
16625,333.08,274,1,164,23,14.481739130434782,1.0,0.0,164.0,2.0,3.0,1,4,2,142,about_to_sleep
14064,1023.3,29,5,908,76,13.464473684210526,0.02032520325203252,438.0,181.6,2.0,3.0,4,2,4,424,new_customers
15308,281.57,274,1,161,17,16.562941176470588,1.0,2.0,161.0,2.0,3.0,1,4,2,142,about_to_sleep
18086,101.34,274,1,106,7,14.477142857142857,1.0,0.0,106.0,2.0,3.0,1,4,1,141,about_to_sleep
14350,229.64999999999998,274,1,159,16,14.353124999999999,1.0,17.0,159.0,2.0,3.0,1,4,1,141,about_to_sleep
14930,2362.96,108,3,1160,127,18.605984251968504,0.017964071856287425,0.0,386.6666666666667,0.0,8.0,2,2,5,225,hibernating
16080,176.6,81,2,104,9,19.62222222222222,0.010309278350515464,24.0,52.0,2.0,3.0,2,1,1,211,hibernating
14727,268.58,274,1,62,10,26.857999999999997,1.0,0.0,62.0,2.0,3.0,1,4,2,142,about_to_sleep
16778,245.94,74,2,194,16,15.37125,0.009950248756218905,0.0,97.0,2.0,3.0,2,1,2,212,hibernating
14077,499.41999999999996,40,5,268,42,11.89095238095238,0.02127659574468085,0.0,53.6,2.0,3.0,3,2,3,323,promising
16808,288.42,99,2,196,23,12.540000000000001,0.011363636363636364,0.0,98.0,2.0,3.0,2,1,2,212,hibernating
16475,544.3,88,4,319,28,19.439285714285713,0.021505376344086023,0.0,79.75,0.0,3.0,2,2,3,223,about_to_sleep
13265,2092.66,53,5,1740,90,23.251777777777775,0.02262443438914027,0.0,348.0,3.0,3.0,3,2,5,325,hibernating
12520,2155.91,79,5,1402,140,15.399357142857141,0.02564102564102564,9.0,280.4,1.0,3.0,2,2,5,225,hibernating
15049,121.17000000000002,273,1,63,3,40.39000000000001,1.0,0.0,63.0,3.0,3.0,1,4,1,141,about_to_sleep
18149,612.0799999999999,50,3,310,16,38.254999999999995,0.013392857142857142,0.0,103.33333333333333,2.0,3.0,3,1,3,313,hibernating
13654,2707.33,43,6,2182,166,16.30921686746988,0.025974025974025976,0.0,363.6666666666667,2.0,10.0,3,2,5,325,hibernating
16652,6403.77,58,6,3247,114,56.17342105263158,0.027777777777777776,16.0,541.1666666666666,1.0,8.0,3,2,5,325,hibernating
16766,1145.6,273,2,536,34,33.69411764705882,2.0,0.0,268.0,3.0,3.0,1,5,4,154,cant_lose
17164,2444.55,32,7,1477,142,17.215140845070422,0.028925619834710745,1.0,211.0,6.0,11.0,4,2,5,425,new_customers
13226,108.21000000000001,273,1,80,16,6.7631250000000005,1.0,0.0,80.0,3.0,3.0,1,4,1,141,about_to_sleep
13043,456.62,273,1,250,12,38.05166666666667,1.0,3.0,250.0,3.0,3.0,1,4,2,142,about_to_sleep
14352,1078.96,157,4,538,47,22.95659574468085,0.03418803418803419,0.0,134.5,0.0,7.0,2,3,4,234,cant_lose
17351,587.15,36,3,113,27,21.746296296296297,0.012605042016806723,0.0,37.666666666666664,2.0,3.0,3,1,3,313,hibernating
16768,454.29,47,3,188,50,9.0858,0.013333333333333334,5.0,62.666666666666664,5.0,3.0,3,1,2,312,hibernating
16693,477.86,68,2,203,59,8.099322033898305,0.00980392156862745,0.0,101.5,5.0,3.0,3,1,3,313,hibernating
13956,1019.27,5,5,486,147,6.933809523809524,0.018726591760299626,0.0,97.2,5.0,3.0,5,2,4,524,new_customers
13708,285.33,271,1,301,49,5.823061224489796,1.0,0.0,301.0,5.0,3.0,1,4,2,142,about_to_sleep
15918,334.23,190,2,153,40,8.35575,0.024390243902439025,0.0,76.5,2.0,3.0,1,2,2,122,about_to_sleep
15671,2598.37,18,7,1553,76,34.18907894736842,0.02766798418972332,18.0,221.85714285714286,6.0,3.0,4,2,5,425,new_customers
14962,126.7,270,1,44,5,25.34,1.0,0.0,44.0,6.0,3.0,1,4,1,141,about_to_sleep
16807,1121.59,142,3,778,67,16.740149253731342,0.023255813953488372,0.0,259.3333333333333,1.0,3.0,2,2,4,224,hibernating
15125,10126.08,25,14,5601,114,88.82526315789474,0.056910569105691054,202.0,400.07142857142856,6.0,6.0,4,3,5,435,potential_loyalists
16871,2744.54,22,6,1249,135,20.329925925925927,0.024096385542168676,3.0,208.16666666666666,0.0,3.0,4,2,5,425,new_customers
12901,9392.06,8,22,10927,97,96.82536082474226,0.08365019011406843,2160.0,496.6818181818182,0.0,4.0,5,3,5,535,potential_loyalists
13452,590.0,259,2,2,2,295.0,0.16666666666666666,0.0,1.0,3.0,3.0,1,4,3,143,about_to_sleep
15493,1889.76,32,5,542,285,6.6307368421052635,0.02092050209205021,5.0,108.4,6.0,11.0,4,2,4,424,new_customers
16005,578.71,12,4,280,201,2.8791542288557217,0.015444015444015444,0.0,70.0,5.0,11.0,5,1,3,513,new_customers
15388,140.54,270,1,88,10,14.053999999999998,1.0,0.0,88.0,6.0,3.0,1,4,1,141,about_to_sleep
16804,536.99,23,3,246,60,8.949833333333334,0.012096774193548387,0.0,82.0,1.0,11.0,4,1,3,413,new_customers
13499,1062.81,17,5,1307,38,27.968684210526316,0.019762845849802372,7.0,261.4,0.0,11.0,4,2,4,424,new_customers
15047,343.62,269,1,222,22,15.61909090909091,1.0,0.0,222.0,0.0,3.0,1,4,2,142,about_to_sleep
14193,853.39,67,2,445,42,20.318809523809524,0.009852216748768473,0.0,222.5,0.0,3.0,3,1,3,313,hibernating
17542,170.75,269,1,134,25,6.83,1.0,0.0,134.0,0.0,3.0,1,4,1,141,about_to_sleep
15181,689.4799999999999,66,3,544,16,43.092499999999994,0.014705882352941176,2.0,181.33333333333334,0.0,3.0,3,1,3,313,hibernating
16392,217.89,269,1,201,43,5.067209302325581,1.0,0.0,201.0,0.0,3.0,1,4,1,141,about_to_sleep
15106,1383.8799999999999,17,5,1141,97,14.266804123711339,0.019762845849802372,37.0,228.2,0.0,3.0,4,2,4,424,new_customers
16214,1062.75,170,3,420,44,24.15340909090909,0.03,0.0,140.0,0.0,3.0,2,2,4,224,hibernating
13716,138.28,269,1,138,21,6.584761904761905,1.0,0.0,138.0,0.0,3.0,1,4,1,141,about_to_sleep
15150,5270.33,17,10,3592,339,15.54669616519174,0.039525691699604744,25.0,359.2,0.0,11.0,4,3,5,435,potential_loyalists
14226,1957.29,28,5,1118,61,32.08672131147541,0.02066115702479339,7.0,223.6,3.0,11.0,4,2,5,425,new_customers
13121,254.73,269,1,227,47,5.419787234042553,1.0,25.0,227.0,0.0,3.0,1,4,2,142,about_to_sleep
16297,263.8,268,1,176,18,14.655555555555557,1.0,26.0,176.0,1.0,3.0,1,4,2,142,about_to_sleep
12994,753.97,4,3,384,46,16.390652173913043,0.011320754716981131,19.0,128.0,1.0,3.0,5,1,3,513,new_customers
16152,1829.04,268,1,642,29,63.070344827586204,1.0,0.0,642.0,1.0,3.0,1,4,4,144,cant_lose
14636,609.85,36,2,241,28,21.780357142857145,0.008583690987124463,0.0,120.5,1.0,3.0,3,1,3,313,hibernating
16040,1313.55,65,3,684,65,20.20846153846154,0.014705882352941176,0.0,228.0,1.0,3.0,3,1,4,314,hibernating
15793,948.96,14,3,552,11,86.2690909090909,0.011764705882352941,1.0,184.0,1.0,3.0,5,1,4,514,new_customers
13358,389.03,268,1,284,28,13.893928571428571,1.0,0.0,284.0,1.0,3.0,1,4,2,142,about_to_sleep
12849,1010.29,31,2,597,48,21.047708333333333,0.008403361344537815,0.0,298.5,0.0,3.0,4,1,4,414,new_customers
15182,622.85,154,2,253,29,21.477586206896554,0.017391304347826087,0.0,126.5,1.0,3.0,2,1,3,213,hibernating
13299,142.5,268,1,30,5,28.5,1.0,0.0,30.0,1.0,3.0,1,4,1,141,about_to_sleep
16383,643.76,74,2,467,98,6.568979591836735,0.010256410256410256,0.0,233.5,1.0,3.0,2,1,3,213,hibernating
15381,596.85,213,2,171,8,74.60625,0.03571428571428571,0.0,85.5,0.0,3.0,1,3,3,133,about_to_sleep
12597,2988.98,19,4,2138,192,15.567604166666667,0.016,49.0,534.5,5.0,3.0,4,1,5,415,new_customers
15030,518.28,71,2,372,7,74.03999999999999,0.010101010101010102,0.0,186.0,1.0,3.0,3,1,3,313,hibernating
12435,7829.89,79,2,2055,36,217.49694444444447,0.010582010582010581,0.0,1027.5,1.0,3.0,2,1,5,215,hibernating
12955,4579.66,1,10,3470,173,26.47202312138728,0.03745318352059925,22.0,347.0,2.0,10.0,5,3,5,535,potential_loyalists
18189,1054.84,77,2,554,67,15.743880597014924,0.010471204188481676,2.0,277.0,2.0,3.0,2,1,4,214,hibernating
13946,561.5699999999999,79,3,443,11,51.05181818181818,0.015873015873015872,0.0,147.66666666666666,1.0,3.0,2,1,3,213,hibernating
17716,5535.79,22,11,3012,236,23.456737288135592,0.044715447154471545,68.0,273.8181818181818,0.0,9.0,4,3,5,435,potential_loyalists
13185,71.4,267,1,12,1,71.4,1.0,0.0,12.0,2.0,3.0,1,4,1,141,about_to_sleep
14840,62.85,267,1,31,4,15.7125,1.0,0.0,31.0,2.0,3.0,1,4,1,141,about_to_sleep
13216,333.74,267,1,297,5,66.748,1.0,0.0,297.0,2.0,3.0,1,4,2,142,about_to_sleep
13650,1821.04,16,6,916,95,19.168842105263156,0.023809523809523808,4.0,152.66666666666666,0.0,10.0,4,2,4,424,new_customers
13533,269.09,182,3,202,75,3.5878666666666663,0.03488372093023256,0.0,67.33333333333333,2.0,3.0,1,3,2,132,about_to_sleep
13268,3055.95,17,10,3546,417,7.32841726618705,0.0398406374501992,23.0,354.6,0.0,3.0,4,3,5,435,potential_loyalists
15433,352.4,213,2,372,29,12.151724137931033,0.03636363636363636,135.0,186.0,0.0,3.0,1,3,2,132,about_to_sleep
12937,1504.27,15,4,1007,120,12.535583333333333,0.015810276679841896,0.0,251.75,2.0,3.0,4,1,4,414,new_customers
16216,914.9300000000001,267,1,254,37,24.72783783783784,1.0,0.0,254.0,2.0,3.0,1,4,4,144,cant_lose
16377,676.2,267,1,1500,5,135.24,1.0,0.0,1500.0,2.0,3.0,1,4,3,143,about_to_sleep
16976,251.51999999999998,267,1,88,2,125.75999999999999,1.0,0.0,88.0,2.0,3.0,1,4,2,142,about_to_sleep
12514,1017.68,267,1,440,51,19.954509803921567,1.0,0.0,440.0,2.0,3.0,1,4,4,144,cant_lose
18210,2621.38,1,6,1398,134,19.562537313432838,0.02247191011235955,0.0,233.0,2.0,11.0,5,2,5,525,new_customers
13631,2403.2200000000003,99,10,371,10,240.32200000000003,0.05917159763313609,7.0,37.1,0.0,6.0,2,3,5,235,cant_lose
14422,4263.64,0,6,2906,222,19.205585585585588,0.022388059701492536,0.0,484.3333333333333,3.0,3.0,5,2,5,525,new_customers
15648,573.5,204,2,208,22,26.068181818181817,0.03125,8.0,104.0,2.0,3.0,1,3,3,133,about_to_sleep
17725,3197.18,16,11,2080,181,17.663977900552485,0.04365079365079365,21.0,189.0909090909091,1.0,4.0,4,3,5,435,potential_loyalists
15861,2981.92,12,7,2527,539,5.532319109461967,0.02734375,1.0,361.0,2.0,11.0,5,2,5,525,new_customers
13072,177.15,266,1,69,7,25.307142857142857,1.0,0.0,69.0,3.0,3.0,1,4,1,141,about_to_sleep
15695,409.98,266,2,212,22,18.635454545454547,2.0,0.0,106.0,3.0,3.0,1,5,2,152,about_to_sleep
14110,5669.65,3,12,2443,154,36.81590909090909,0.045454545454545456,2.0,203.58333333333334,0.0,9.0,5,3,5,535,potential_loyalists
16716,166.8,266,1,24,1,166.8,1.0,76.0,24.0,3.0,3.0,1,4,1,141,about_to_sleep
14059,183.6,266,1,128,8,22.95,1.0,0.0,128.0,3.0,3.0,1,4,1,141,about_to_sleep
16672,6984.94,2,20,2672,103,67.81495145631068,0.07547169811320754,20.0,133.6,2.0,4.0,5,3,5,535,potential_loyalists
16511,918.33,21,3,405,159,5.7756603773584905,0.012195121951219513,0.0,135.0,3.0,3.0,4,1,4,414,new_customers
16256,712.83,266,1,573,12,59.4025,1.0,4.0,573.0,3.0,3.0,1,4,3,143,about_to_sleep
13591,1117.13,64,3,485,58,19.26086206896552,0.014778325123152709,0.0,161.66666666666666,2.0,3.0,3,1,4,314,hibernating
14066,152.55,266,1,45,7,21.792857142857144,1.0,0.0,45.0,3.0,3.0,1,4,1,141,about_to_sleep
15483,225.26,161,4,291,84,2.6816666666666666,0.03773584905660377,0.0,72.75,3.0,6.0,2,3,1,231,about_to_sleep
16626,4116.4,0,16,2520,164,25.099999999999998,0.0599250936329588,20.0,157.5,1.0,11.0,5,3,5,535,potential_loyalists
15019,252.81,266,1,150,66,3.8304545454545456,1.0,0.0,150.0,3.0,3.0,1,4,2,142,about_to_sleep
18270,244.9,38,2,98,10,24.490000000000002,0.008733624454148471,4.0,49.0,0.0,3.0,3,1,2,312,hibernating
14315,2251.93,44,6,925,94,23.95670212765957,0.026905829596412557,11.0,154.16666666666666,1.0,7.0,3,2,5,325,hibernating
17921,820.23,64,4,425,142,5.776267605633803,0.019704433497536946,0.0,106.25,2.0,3.0,3,2,3,323,promising
14041,141.41,266,1,94,21,6.733809523809524,1.0,0.0,94.0,3.0,3.0,1,4,1,141,about_to_sleep
